id_recurso;guid_recurso;subsistema
031207-0;5b3deac6-30c9-46ed-9fb6-906f0cc26198;SE
031208-8;fe4b1a9c-845a-4999-b820-633a409ae144;S
031216-9;baf98f12-f25d-470c-bd4a-9a7e73ed7692;S
031229-0;1b936ebe-e449-4c61-b68f-02bbd868c34a;SE
031241-0;94c808dd-2735-4277-a008-acaa23adb6dc;NE
031244-4;c1bde6e8-5e93-4d43-929c-74c627866e6c;N
031249-5;984f9182-97dd-4ce6-9c2e-aaede401bd47;SE
031265-7;6ba4cb39-28d2-4822-8012-1a71128c7cec;SE
031266-5;57e8514e-a5c7-4f16-81f5-ab2f16e7b819;SE
031268-1;db6e8aaf-98ec-4adc-8143-b7768c1019bb;SE
031270-3;e6b5cbb1-0b7d-40f8-bf61-5efa9f6f2f2c;NE
031271-1;c78ffdea-0202-4761-ac19-47cd5522a2d9;NE
031272-0;6ba8dad8-1440-46f2-98eb-1242eba7efdf;NE
031273-8;19a88c5e-799e-460a-8917-86f820094e2b;NE
031274-6;af51ae0f-8075-43af-9839-f83d7c59e5de;NE
031275-4;e6e96f0c-4e4f-48ac-a3d5-3a9adb966fcb;NE
031276-2;43f58f3c-8ca7-4b51-8c57-95e04c602098;NE
031277-0;cbaf852d-bc06-4abf-b76d-37a6c89043d7;SE
031281-9;ea51b8f3-bddb-4e47-a403-567c4920ca64;SE
031285-1;0c2d25c9-95b0-4c2d-ad66-92f2cd1b8328;NE
031292-4;958823ee-e79c-4b4d-a46a-10971421fdc1;S
031302-5;d62ae349-2234-4bcf-b6d8-0cbacf51df32;S
031318-1;f4dc37a5-623e-4c62-90f6-7734992dbaab;SE
031321-1;af99cef9-ee6f-4ff0-8e75-75168b8d2d80;S
031324-6;7915e2c1-0463-47bf-b795-58196acb5ead;S
031327-0;b8d1df3f-268e-4ce9-83a4-e34b99c90845;NE
031329-7;d7fea9e8-c463-401c-b7d5-f2ed0e5a0dff;SE
031330-0;d951f1ee-bb90-4505-84b2-303adc79481c;S
031334-3;3533780a-7c94-4163-bcfb-3b8115c8f6e4;SE
031335-1;007e599c-bd75-4e69-a1e1-cb37e5500b7d;NE
031336-0;9b302408-22b1-467b-9d04-a4557b59b383;NE
031337-8;d2650026-da26-4fb6-b61d-1b43b508f8ff;NE
031338-6;9f9e1ed9-4aae-4efa-9a4a-a0a119f5e665;NE
031341-6;517ccfee-9330-4a49-9760-fbc9773817c6;NE
031342-4;efeb26b1-9461-47e0-b87b-d858300a2cdd;NE
031343-2;8358730b-42f7-4964-a4f5-5cff7fda2618;NE
031344-0;2058928e-57c2-47ce-9bef-4e1910e256a2;NE
031346-7;316a79a3-78a1-4515-ae58-6f5f46d1d9d1;NE
031352-1;80ff072d-bdee-4fb6-9232-dc31a286a071;NE
031353-0;93b5fe66-e95c-464d-8207-b19f56cdc890;NE
031354-8;3c0ebc9d-7aef-4d18-9f02-d401099186b6;NE
031355-6;c0a85306-bce5-4135-9602-e81c1ad5ab8c;NE
031356-4;6c6a6786-d645-46f3-a6c7-3a70903931dd;NE
031361-0;881c61dd-b2d5-4256-b939-a23c67e1e245;NE
031362-9;c640ae69-7d95-49af-9c40-fb1844599063;NE
031363-7;eb5e8883-18f8-4e4b-b855-dfd9326b9cbd;NE
031364-5;5f0b682f-54be-48a9-8e9f-34060e4c8d30;NE
031365-3;a575bb82-3b15-458d-9d13-b3f8aae61cdf;NE
031366-1;9c278195-5119-44a5-a470-91de1035b2a8;NE
031367-0;83a13e95-eb3c-4571-8aff-656407eabbb9;NE
031368-8;e47d15c9-5b6c-4254-b7df-63b96b0fb30f;NE
031370-0;c524aff7-50b4-452f-b3f4-9bfb36ff5cc7;NE
031371-8;479acb1c-f61a-4fbf-81e9-ebe0ccc9aa7e;NE
031372-6;b73b9d7e-23aa-4214-aad7-3a56ed786907;NE
031373-4;1558eba8-1d38-43d1-a2bd-a2152394561b;NE
031376-9;6ae4b726-7407-414f-a67e-7a9ec6430d26;S
031388-2;bfa2586f-398c-4a13-b6e3-1f346837f989;NE
031392-0;cfa480b4-6a08-4d6c-9a00-d6e105e7176c;NE
031393-9;8e2fe036-9c3c-4531-87b2-a40ddac19e11;NE
031394-7;3bd3c839-d4ee-400e-852f-336437bad58d;NE
031401-3;db7f4889-5446-4df0-9ea1-e56a81326347;SE
031411-0;b066cf76-8421-4243-86a2-bd484f9cf2f0;SE
031412-9;f1312dec-3f18-416a-926b-1078812b48af;NE
031413-7;8648908e-f0ff-49ef-a6b3-3beaa58d6858;SE
031414-5;fa9b4dcf-f16e-48ea-8fdc-a4d7ab9f019a;NE
031416-1;21d88fa0-455c-4ec2-b409-6c3b00d2e98e;NE
031417-0;e3056d46-bf94-445f-bf9a-93d5c61cbda4;NE
031422-6;5ffa0baf-366c-4cef-babb-aa82fbf803b1;NE
031425-0;5488c295-3cc3-4817-9151-fbf636cc23dc;NE
031427-7;60fa51dc-c342-43ee-adf7-ee38f50d96dc;NE
031429-3;b102274c-7d9f-4e8f-95eb-b15cf84ba597;S
031430-7;98296ae2-d60a-476d-bb5f-a3e740cd8888;S
031436-6;bbf2b1ee-c5d4-4fee-9347-247ab666229e;SE
031437-4;f733be34-7326-4d9a-8778-8b8a7429197d;SE
031438-2;c8c797fd-2972-4674-9133-0a4832405e93;SE
031439-0;04ee476c-a760-484f-8ad6-8d38d1a9527a;S
031440-4;29511773-93a2-4203-adfb-0504d8351e73;SE
031444-7;02ed1abf-69e6-413c-9dea-64f642030cee;SE
031445-5;62941f7b-7f40-43e7-822d-5a195a84b6c5;SE
031467-6;99f5b50f-eae9-420c-a877-f5ac164d58aa;SE
031470-6;75f0176d-db59-488d-875d-c2f40c4b19a2;S
031471-4;4c7abeb9-284c-4ddd-8789-58fb80a05a99;SE
031477-3;c0d43de3-5061-4f5a-91ac-1c724ec59841;S
031482-0;99406399-b01f-4c9f-91e6-93efde42d305;NE
031483-8;d1910e38-e6b8-43e8-92ca-c8e0791815bb;NE
031484-6;03cdd28a-2f15-43c8-b787-c38625b396b6;NE
031485-4;1d8364d1-ab27-4e86-b830-8f261e9e0acc;NE
031486-2;42cedb92-f0f5-4b6b-8c9e-cddf5837b795;SE
031487-0;c4a88047-845f-49aa-8b23-dfeabc20dda0;S
031498-6;0e68070e-600e-45c7-bc85-61f329c26ce1;S
031501-0;1263dd7d-b954-4e1b-be03-fe8395e0cbb5;NE
031509-5;4b75f4e4-0a87-410e-a8d4-fb38e0ceb8af;S
031510-9;347ce66d-7b6c-4097-8f15-b2ee82491a2b;S
031513-3;1bf4c8fa-e1c4-4f49-b983-1ba82543a38b;S
031517-6;93b45c2a-2aca-4c87-bc58-67109cd8059a;S
031519-2;3712dfd8-1f3c-44c5-ba8f-b3bdfc9da86e;NE
031520-6;79c88998-104c-4eff-ab84-241b6c1c94e2;NE
031523-0;bedf8c54-894a-4c76-90f0-cb0b4390e1c6;NE
031524-9;386b3bc9-1cfb-45f5-bfcc-1771080aa3f9;NE
031528-1;70ea4ed4-0a73-40f9-816b-dbd4f2e583e2;SE
031537-0;53b58925-edd7-46b1-a9ae-a895391bc276;NE
031538-9;9ddb86c9-6553-4402-83ed-6260ba778414;NE
031539-7;fc359bd2-dfd2-4335-9be2-67035dabec34;S
031540-0;86118d8e-597e-4e64-8847-a7701d827ff7;NE
031541-9;2b2edad2-51fb-4e0e-ba2a-26621ae19481;S
031557-5;4197c6b0-48d2-48cc-b013-d612f81c5db7;S
031558-3;600d7de0-bd91-4d64-bc48-6cf3bed5c0ad;S
031559-1;60cccafd-c7c6-4591-9b18-6d3c42c6d28e;S
031560-5;1080cc5b-9dff-40d7-b1a3-01d0fc9d5c95;NE
031561-3;59855985-d60a-417e-aa90-47ebce0b3181;S
031563-0;5c674575-1391-48c9-8fff-b27007eb00a7;NE
031566-4;e3146240-954a-4cfb-a079-1c4e5f2c06fd;SE
031574-5;ea31ebda-f26a-49da-8de5-7cd3bb03b42f;NE
031575-3;8260c4d7-570d-4460-a646-78b96aae1373;SE
031578-8;315ecfd7-d6ea-4cf1-b626-24d342c441aa;S
031579-6;f70ad0ef-8f2a-4d22-8edf-56d7f8a5d333;NE
031580-0;a478763c-6890-4f3f-b8b7-7956186b86a5;NE
031581-8;d39ee793-82d7-42f2-a4e1-4b8f9280762c;NE
031597-4;4de10acb-80bf-45c4-845e-0d983d956822;NE
031598-2;d8503772-bf6f-4c20-9aa6-76b88b053016;S
031600-8;a3bea73d-48f7-4906-b871-1ca2697fb255;S
031601-6;265340c2-0a71-4660-b074-454b154a3197;S
031602-4;c8a1e610-9561-46c7-9c49-7db4ec2c1025;S
031603-2;e20e0846-ea55-4bff-b0d3-7efc147073fc;NE
031607-5;e1c0c2b7-5fc9-46ae-98cc-7401c606bb01;NE
031610-5;27e1ee94-4a99-428f-8a57-d06fba094363;S
031611-3;8bc664ad-db67-47bc-967d-572710bdce23;NE
031616-4;4b0040d9-7171-45e8-bdbd-5f706a99307d;N
031618-0;9ac5190b-c02e-411c-9c77-24339a5476b1;SE
031620-2;45faf91a-c642-4b3e-be7b-9201f2145041;S
031621-0;980ffe32-8d25-4ab4-8d91-e3d36884d2ea;NE
031623-7;a9a4abd4-ee0f-4c6e-9ddb-2fe15ada7540;S
031625-3;ed83ecde-073b-443b-aa4b-98772f8ea065;SE
031627-0;3ee718de-16e4-4bf4-8b15-3367211b9a01;NE
031635-0;84de01b0-57b2-4c84-9e89-0b27135b0f5f;S
031641-5;3a164239-1d75-4fc2-8eb0-f8f93b9898ac;SE
031643-1;1df4707e-1c52-4b41-bb19-c5159e3421a9;NE
031644-0;52076560-f701-41f7-b68a-cdfcb952651d;NE
031645-8;ef7fb684-13c0-4ae2-939c-ff177d4f241a;NE
031646-6;30ca34b2-82ad-40a0-ac32-ffaa24057035;S
031647-4;eaf683e6-e596-47bf-ad83-0b55b55caac8;S
031648-2;1fce93a6-6151-4c21-9666-211b7fb2c87e;N
031651-2;37b87a2d-38de-4805-b672-5583103e8de7;NE
031653-9;95b64d55-885c-4b09-9dca-f0da0b90957d;S
031661-0;4aef1cc5-c5ba-4652-83d3-ba69bc36487e;NE
031662-8;dc677fac-76f1-4e34-b083-520edee1ed3b;NE
031663-6;8be69480-8a4d-4481-97aa-32974c1ca366;S
031665-2;9ce5f3e1-ce38-469e-b4f2-6c02fef9a243;NE
031666-0;be5d98ff-da14-4c33-99b0-b1ff9457feb7;NE
031667-9;fb22e50d-88f9-4f02-9166-aed207d900d8;NE
031668-7;596dd3f0-b84c-4110-b1e9-aa8a31b6ad18;SE
031677-6;bc6323b3-1d76-4492-8853-a764749bc4fa;SE
031693-8;217a5393-2f73-4623-a22f-fb9adea84253;SE
031694-6;c82920ea-63d4-4936-ac0c-91ecb6af3ae9;NE
031695-4;97408373-8f79-443a-8640-a9e753ff24e7;S
031696-2;e86b5627-af6e-48f9-8ee0-2bbd0df0b250;S
031697-0;616a4df5-7195-42aa-9455-adb8e6713634;NE
031698-9;73198214-cf2a-45f6-aec6-3a09ac5059ba;NE
031699-7;1c1b1a57-38cc-48a0-8081-3d867c3c47cc;S
031700-4;a507684f-26e1-4aa4-b655-5505c1f915a9;S
031701-2;12477b58-4f95-4c0e-984c-d6f01e241446;S
031702-0;c66d2d92-edf1-4a24-9c97-0f47332faddd;SE
031705-5;ddbd67d4-b1e8-4f1f-a81d-d700e68f1e52;S
031719-5;c9c13214-e79c-43c4-916c-eb247cc5c155;S
031732-2;a32665c7-8aab-451f-af58-af349ad3ae47;SE
031735-7;882b8eec-5447-45ef-bf7e-290fa0bc7538;S
031736-5;f534199f-9915-4603-bd2a-2c21fac7bceb;NE
031737-3;b93bbff4-331b-49bb-87cc-0a8afb176c7f;NE
031739-0;d4318765-34fc-42d6-be5a-4f4ebddef0cf;SE
031742-0;96bd2d75-ac17-4dc0-a177-74919647ea00;NE
031743-8;48404939-3d50-438a-b498-559b38b5c162;NE
031744-6;2832ed96-29d7-4c30-84fb-9b0685419f28;NE
031746-2;85ead1c6-e4d8-466a-af18-99b568743f5c;NE
031747-0;caedf6f9-8885-4d07-8dd4-c2b5c83732f3;NE
031749-7;ba240309-7425-4680-9862-493550adf7d5;NE
031750-0;36a77c34-6b38-4270-a25e-70d39af4c4a7;NE
031752-7;254cdcfc-6a4e-4a20-b722-31039d00aeb4;NE
031755-1;66da17f1-575e-4f09-b461-e0f90d65cac8;NE
031756-0;ef93fb50-f6ac-4550-bccd-c9280c046189;NE
031757-8;c6c618bc-6fc6-4484-8191-8c1a958698c4;NE
031758-6;b1c3269b-0534-49ef-934b-e0de0bf5e9ac;NE
031759-4;3980a231-7b98-4664-98db-214ed5bf695f;NE
031760-8;1548e3d7-a645-4bde-8afa-0703fcd80908;SE
031761-6;30c61303-1706-41b3-9635-eadf3a114103;NE
031762-4;7c27fa1f-b12f-4d4e-9beb-9b2929deeee2;NE
031763-2;b69d0a69-6010-4c40-ba77-d5ab8472433a;NE
031764-0;5f58d055-7990-41a5-96ca-b65284fdbd71;NE
031765-9;27be878b-8987-4f74-bc9e-949deb43e124;NE
031766-7;f67fcc66-8af1-4ce2-bc47-60c92a8d3cfa;NE
031767-5;098b4a41-4b56-43f1-8fc9-a77e7a595b87;NE
031769-1;030f525f-f54a-41bb-8f33-a8e074c6bb27;SE
031770-5;15942dc3-4dff-4bb6-8071-04ca4f280305;NE
031771-3;641ccb13-f538-449e-b2cf-76d2e8467a5e;NE
031793-4;8076c4b6-5172-40ed-8480-f84c75ab8e9c;SE
031795-0;62bb140c-bb68-42d6-a6f9-d5d9e5a8e4b4;S
031801-9;e1219fc8-a46f-4bdc-906a-4cb24f8a8d24;NE
031802-7;1a57f04f-16b8-4edf-b08b-b1b291dac76a;NE
031804-3;8dea5758-7f23-44b9-985d-2f95e0abc8e9;SE
031805-1;2a5720c6-93d4-4591-a75c-db4d68cec052;S
031806-0;e8d1e619-26a4-4823-8b4b-bf9d338dd587;S
031810-8;a001d387-e197-4c0e-852a-8842eb417105;NE
031811-6;40859b06-0b79-4316-990b-f4f2af137a61;NE
031812-4;418599a7-c207-4045-9f68-b374730d5db8;NE
031813-2;74bd4f47-71d1-4958-95a2-99380af92396;NE
031814-0;433695a2-5fdf-462b-ac6f-f312681831b8;NE
031815-9;a24642f7-c680-4b87-a162-b25c6573b71d;NE
031816-7;8d0479fa-33c0-445b-80a5-2e385a033477;NE
031817-5;f29fbd07-a9e1-4311-bd7c-727a6f9e8558;NE
031818-3;29080b54-edcc-4075-a123-4933085e3fdc;NE
031819-1;3abc1eba-11e0-44fb-8afb-b191c7695c86;NE
031820-5;c6007e63-e98b-44b1-8bf2-9762abc1ecde;NE
031821-3;eede2c2b-e132-4daf-ac50-18221219510f;NE
031822-1;77cdfec5-9b1e-4767-af8f-6ec85d2906bb;NE
031823-0;e0a086f2-3856-4316-ab41-1e25d4ad619a;NE
031824-8;b40ea095-a563-4506-afe3-2fdaa8862ddc;NE
031825-6;d6888948-3fcc-41d9-b311-acea4fb8575a;NE
031826-4;e1b9c7e5-ce3e-4a43-b721-0913d590d0ad;NE
031832-9;2c767082-83ff-4c0e-9fe5-169e7680f404;NE
031866-3;62e10968-ba0f-42e1-800e-c136e4315448;NE
031886-8;65227f68-aac6-499a-af83-87318518995f;NE
031887-6;b29faff7-802c-4d0b-a2e6-7022131e3d25;NE
031888-4;22ded655-f382-4478-8612-e724b37e60ff;N
031902-3;315c4e6e-f098-44df-8c14-f2783060b3b8;N
031968-6;a4eae320-e449-47ed-8695-6fa37deb0524;S
032010-2;d4fd1850-2a23-47f0-b9bd-6083b584313f;NE
032011-0;837e8a42-b127-4acd-a0f3-9301f5b445ed;NE
032012-9;959caabb-35ea-45a0-ae33-46172895f192;NE
032013-7;38b0fa3a-02ed-4eeb-a509-0ca460266ef0;NE
032016-1;70d49bc5-7957-48b3-87d5-8ae43dcad311;S
032035-8;06e061bc-104f-4cbd-a4ed-46498e560da1;SE
032070-6;2ab66ca6-36cf-473a-91ce-cf9500835910;S
032081-1;99413590-eb1c-49f8-bedf-5c08feb60522;NE
032082-0;0000c8bf-6036-4236-8074-7e3988b8956a;NE
032083-8;cef4041a-fe26-4659-831d-4857539abd5c;NE
032084-6;7b9f9062-52e7-4af1-9a0f-a2ef908f1a11;S
032085-4;003a1939-7060-40d8-82e1-3b69beb9f167;S
032116-8;2f3b768c-d88c-42ac-894c-b743d7f9ffe0;N
032162-1;ac5044cd-3180-40e5-a285-44d5f882ea81;S
032204-0;f14e8d0e-1a6d-4ff6-bacb-5bd5d542d6b7;SE
032215-6;0c29aa8f-01ec-4bef-abf8-a620ecd73cff;NE
032220-2;5134c599-17f6-4cb8-8a4c-38623be14f28;SE
032265-2;f08cefb4-0bda-4e14-ae73-1d7642196604;SE
032311-0;dde0c6a5-ab12-4b52-ab19-7a652f5b3153;NE
032312-8;b7c90457-068c-4438-abe0-92adfceebf18;SE
032313-6;65d11c3b-0117-47db-a8d2-59630bb6d97d;SE
032314-4;909465d4-0dd8-489c-a825-3861b2dd0715;SE
032315-2;9d6689f3-b268-479e-ae34-6bfbc548f469;SE
032316-0;ad0087a0-828f-4e5a-82d5-437fe66ce16e;NE
032317-9;a22468bd-1ff3-4eaa-8348-c0bc2f8d34f6;NE
032318-7;8e1ea679-a38e-410e-a2b8-1b940b13b488;NE
032319-5;c8de2dcb-2816-4248-8f3f-31331a266fce;NE
032320-9;da29eada-f521-4cc4-b71f-72495a372030;NE
032321-7;e0ec8278-2872-4de5-8dc5-344e7d64c5a3;NE
032322-5;48f15679-23fe-4297-a63c-3ad564cef72f;NE
032326-8;efb1a108-3fa5-40ad-9e75-7d241b4f2d48;SE
032327-6;3b69be8e-12dc-40ec-8d85-b309067e0447;SE
032328-4;f18a495f-af49-432b-8677-6b123766c88b;SE
032329-2;0cb4e7a8-9c10-44f6-9036-dff21430fb51;SE
032330-6;b716d3c6-988e-4120-9b60-fac70d1786d9;SE
032339-0;e26ac0e9-0ae2-4311-820d-dc14a10809d3;SE
032340-3;052501ff-0678-4d22-826e-485abfd34e09;SE
032341-1;88cad8a5-02c9-435a-b362-9fa931399bc0;SE
032342-0;1c0e3454-702c-4fee-837b-86bb67ee1ddb;NE
032343-8;8b63cbb8-aa4a-4276-963f-ff1a5767810f;NE
032344-6;0b93a1a8-4531-43df-bd3b-6cab2a0808af;NE
032345-4;4dc94b90-8c31-4159-b167-a0980b6fa0e4;NE
032346-2;68ba0212-cbd1-435c-ad4f-2d9288f5d145;NE
032347-0;32f769a2-baea-4888-a729-1781d61a2196;NE
032348-9;6ececc2c-f98a-4337-b87d-7b3e2ba2700c;NE
032349-7;524eabdd-d756-4551-b954-48d4e71413d4;NE
032350-0;8c0db924-9eb2-4903-b5e5-b0a24f406ad4;NE
032351-9;cc88f85b-e592-42fe-b274-a53583ed5894;NE
032352-7;a0a36ef6-af95-4b21-a385-1b9d2e58ee73;NE
032353-5;1b24d401-7409-4e7c-b638-ccd677f94ecf;NE
032354-3;ddd1ec81-59f2-460f-abac-0bf78d544426;NE
032355-1;a4fe46af-b433-43fa-94c8-eb24945fed91;NE
032356-0;5bcd1a4a-5507-409c-b7e5-06344cec8d8b;NE
032357-8;0d8b84f0-b76e-420a-96a3-83fd29c3afb5;NE
032358-6;b252d6ff-2065-454e-80cb-2c1c96392b0e;NE
032359-4;e5bfe308-6286-403b-80ac-a4b5be0b7953;NE
032360-8;f190cbd8-0fbf-4056-a2d8-dc6cefb60886;NE
032361-6;39387ed4-8f8b-49fa-ae40-70409038d95c;NE
032365-9;6c7aab14-0503-4d68-b9d2-f074d6f1d119;NE
032366-7;d6716aa8-94c9-4d2a-86f3-435ae4caaeaa;NE
032367-5;d787c9eb-5412-4eaf-80e6-b650edd6c2df;NE
032368-3;cf914521-eeca-4c3e-b677-94d79021db85;NE
032372-1;6b915e2b-2922-489b-8850-59f50def3c9a;NE
032373-0;580fc590-566a-425b-b8fa-456cfe7a68a6;NE
032462-0;386dd847-8092-4495-84e6-4c0a11b8a57f;NE
032465-5;ae0b6995-8964-4b37-a08d-b57f8c92997f;NE
032466-3;26ea5cd4-18d2-486b-85e7-62d8f42ef532;NE
032467-1;105c4aa3-fc98-4c03-9f49-6becd6a99bb1;NE
032468-0;05b446f6-fa2e-422f-8d13-9a090a5dbd31;NE
032469-8;579857d8-d60e-479b-8a08-b09438bb0fb7;NE
032470-1;cbee759e-e15a-4589-bd25-8c958b6d3df9;NE
032471-0;ff18a017-dd66-4f66-b768-4e046feadf59;NE
032511-2;b2d46a0c-41c4-4afd-94a6-a5e7ee9a9c96;S
032513-9;7545c02d-e257-44f7-a35d-cc95d0827b2b;S
032520-1;76c96da8-6c92-4f4f-82f0-1ca7c801d69f;S
032521-0;0d352fcf-f5db-4f04-bfc9-b2a237d55ecc;NE
032522-8;d742a6af-3320-4bcb-8394-89f9bb3f9d82;NE
032523-6;c8a4dfc0-e2bd-462f-81dd-0e4e5f716606;NE
032524-4;319bc51f-369e-46f0-ad44-330d5132d8fb;NE
032525-2;ba481ff9-5ac7-4365-866a-67e48006d12d;SE
032526-0;feefa88b-e9c8-48c1-ac3a-89ec459676c8;NE
032527-9;39031eb8-66d9-4195-85b8-d2c28ff2fd79;NE
032531-7;b51886d1-e917-40c3-8660-858c436c76da;NE
032545-7;d8a43d40-5818-45ed-a707-62af71449f71;NE
032564-3;28306d23-3163-44f5-8169-71ed276dd8a7;SE
032658-5;831b328a-c984-430a-a60a-9615be716e08;SE
032677-1;38f1206a-6194-4673-bed0-4a3ec3abe362;SE
032759-0;de0d7e2a-eaf7-49da-ba06-830cfc684f28;NE
032860-0;b6ac6836-4787-4227-90ff-3b19c567b591;SE
032884-7;b36bcbe4-0385-4195-8ffb-fd5ff4edbf50;NE
032892-8;cf930087-f51a-420d-a84b-f2ba0570e700;NE
032893-6;e23368a3-304a-4b56-95bc-513a10d9f9e0;NE
032922-3;b0ea1850-ac6d-4c57-9d46-614113ffeb07;SE
032923-1;f71ad1d5-6e4c-44d4-bf25-2af676b78554;S
032926-6;68fa4734-762f-43c0-817a-402decac4f5a;NE
032981-9;c173cd22-4ba9-46a2-8fcf-8b4f77f24631;SE
033127-9;47145315-d56c-4eba-ae18-e286b3becad5;NE
033128-7;a225efea-a24e-4787-af9b-8afe35c93888;NE
033129-5;e981f868-f111-4191-8c49-e5430c11dc48;NE
033130-9;06c8fa0f-38d3-4df8-9eab-e8b67429eaa2;NE
033131-7;360ca924-6c53-4b16-a3f1-9b3f7c17cd3c;NE
033132-5;8be3fb3f-c54b-4aab-ae52-8b8c7359f4cf;NE
033133-3;c9e9835f-c294-48a0-99e9-f748196ca755;NE
033136-8;e5c48f46-3b9d-4e1a-8793-f1a36a17adb7;NE
033138-4;868b11af-e162-4d2c-8a9a-692997754068;NE
033139-2;346ad54f-b4b8-460b-ba33-295e287fd37c;NE
033140-6;0f884348-1c59-4f17-929e-5ba634426476;NE
033141-4;8bb18a6e-2f65-4cb5-a5a4-ac4473f6be21;NE
033143-0;0e57c5fe-ca69-41b5-ab8f-68522c87addc;NE
033144-9;95eb48c2-c9dc-41ee-99de-a37da0e51140;NE
033185-6;57276aa4-7375-49c4-8189-930d4c819780;SE
033186-4;3376c670-f1c4-43c6-a20e-d0fb01fc3738;SE
033187-2;a7c98a42-ad4b-42c4-a428-f03ef7581e0a;SE
033188-0;ae023b50-2b2f-4c6c-889a-2206719c2095;SE
033189-9;26140eb7-a8a0-41d1-b2ff-3dd769ca0e60;SE
033190-2;90f3a790-4598-4e37-a5d3-4917550a9082;SE
033192-9;4830ba27-7b48-4b9d-9a95-07f76e76eec5;SE
033193-7;7f0c4074-2929-4e32-a977-eedadd66acd4;SE
033348-4;f210cb4b-d7c8-4e78-8301-1903d6a83e85;NE
033363-8;e52830fd-3a55-4060-9d6d-f6e0fac2a956;S
033372-7;56c504cb-3e0f-4ac8-a3a8-262cc0fd9570;S
033386-7;10593ed4-5968-4fb6-92f5-92e3a86fcbd1;SE
033421-9;960e35e2-6530-4ba0-a363-16f07a29b645;SE
033465-0;5927e4b8-0c27-47ab-b888-b52aaabd90e6;SE
033479-0;8597b525-ae84-4a5b-8548-73f1798cf494;NE
033569-0;eaaf5f0d-1016-4818-aa08-01f5a9aaee7d;NE
033588-6;7a983522-dbab-4164-aa76-4661f57104ae;NE
033599-1;d9f24ce6-5601-4c3f-92fa-d36541fdd250;S
033608-4;b81818e9-5056-4bb0-8505-a1ce7bb675ba;N
033618-1;f45538e0-2ac9-4e52-a8c6-21757cc2373f;NE
033619-0;79f84f95-0dd8-4bdf-8aff-026b42ba0beb;NE
033620-3;9e9dd50c-d21c-4024-b697-a8dfd582e1ae;NE
033621-1;acf2a731-954f-41f7-a6bb-3f66e1be4e50;NE
033622-0;ff873ba0-65fd-4d3a-b14c-70d2ff0663b9;NE
033623-8;7f65c8b5-a8c2-4efb-a9be-eb811a7473fd;NE
033624-6;199e4289-d037-4316-ab77-b1e54461acdc;NE
033625-4;096fcce8-7b5c-475d-ae38-22a94fdacc43;NE
033628-9;ec4d5dbe-bf44-424c-bde0-9c0ec9da76e7;NE
033629-7;b45ca3f3-247a-43f1-a612-ab3d54c764c6;NE
033630-0;f2731f52-bab3-4fd2-a8d0-9ca2ed175890;NE
033631-9;edeec8a5-2ad2-42f3-bfda-bd3e18e400e9;NE
033632-7;eb7c4785-18b5-41c7-b761-7c4f65fe1e49;NE
033633-5;739647da-50be-4370-bc9b-a7c9c99def75;NE
033634-3;81da0022-9ddc-450a-8963-38a9ef15c374;NE
033635-1;1a2577d5-994a-4da1-88e9-8ae1bfdd31f2;NE
033636-0;a46fec9c-d396-4339-a4ba-c5f6401acb6f;NE
033637-8;7cb993bc-50c5-45e0-a903-84301b404e67;NE
033639-4;82e82028-ac48-4353-b70a-929348c37171;NE
033640-8;53ca5cb7-1846-49dd-b90d-64f5f08f3e4a;NE
033642-4;7dcbd501-d463-4784-88f4-c62290dca319;NE
033644-0;1453d44a-c92a-4f50-876a-f07e9ab55735;NE
033645-9;48365529-28e3-49fb-94da-3b00e2aeac52;NE
033647-5;135c33c5-4f83-472b-882e-a630a9f30ccf;NE
033648-3;053130b7-bab6-4cd0-9b7a-42dcf5dfdffd;NE
033649-1;c855a16b-b68b-4b7c-9204-d56cdfbbea1b;NE
033650-5;79be5526-fcea-4c46-8933-c56f4a0fe7c3;NE
033652-1;8dae142d-c968-423b-9d9b-2e48de8f4eb4;NE
033663-7;497bc6e8-d1f6-46e5-addf-284cefca7105;NE
033664-5;11e34ccf-cefe-4dbe-9751-8972a928ec71;NE
033665-3;611c22f9-72d5-4358-b58e-9fe404ca490d;NE
033666-1;b2f8b78f-8441-4177-bb7f-f7a4e95d59cb;NE
033667-0;f75f0c06-3afd-4b0a-9714-50f94f382cd1;NE
033673-4;06c4676d-529d-449f-80fa-24e42afef225;N
033675-0;336410db-592b-411a-afb2-fb944155a45c;N
033680-7;da2d4328-32c0-48ff-bef1-7ea04f3b66c7;N
033682-3;dfc57b17-5f8d-4e2a-98e8-8565a6c2b94a;N
033683-1;b214ffba-9df1-4c28-bdfe-757c95898489;N
033684-0;ee020ba2-067b-4d34-a574-bc74f8ba000b;N
033685-8;9cef1eab-544b-489e-90aa-f766324b7252;N
033686-6;ce378a4f-6cda-4507-a53c-05d76acb5097;N
033721-8;443b14ef-8306-4551-b7a4-36dc2afbe484;SE
033752-8;154774ea-7287-424e-9d75-daa3836639f3;NE
033756-0;163c5cb8-5249-4893-a5d0-194b85191c58;NE
033757-9;ed124219-dd04-4e4d-a604-528399c4cc91;NE
033759-5;5e862893-5466-418b-82a0-ec560a45f2c5;NE
033777-3;0978a69e-d2f8-4a5d-8990-cf7d85174f6c;NE
033782-0;303a60dd-e3f2-4fc8-bbbe-c9cfa9c6b1b0;NE
